,user_ID,service,task_content_category,service_tasks,source_1,source_2,source_3,source_4,source_5,source_6,physical_strength,physical_dexterity,physical_navigation,information_processing,problem_solving,serving/attending,teaching/training/coaching,selling/influencing,managing/coordinating,caring,NRA,RM,NRM,RC,NRI,organisation,govuk_start_page_url,topic,priority,retired,verb,service_category,excluded,send_physical_letters,receive_physical_letters,manual_document_checking,identity_check,task_count,popularity,interpersonal_interaction,team_structure,form_type,rubric_score_manual,rubric_score_GPT3.5,rubric_score_GPT4,task_group_category,RTI_NRA,RTI_RM,RTI_NRM,RTI_RC,RTI_NRI,RTI,RTI_perc
110,3,apply for a deceased person's military record,"['information processing', 'physical dexterity', 'serving/attending']","['preparing occupational information or working on occupational classification systems', 'coordinating cooperation with other service provision agencies in the same or related fields', 'sorting, opening and sending mail', 'referring patients or applicants to other organizations if they are ineligible for services', 'writing and answering business or technical letters and other similar correspondence']",https://www.gov.uk/guidance/request-records-of-deceased-service-personnel,,,,,,0,1,0,1,0,1,0,0,0,0,1,1,0,2,1,Ministry of Defence,https://www.apply-deceased-military-record.service.gov.uk/,"Working, jobs and pensions",True,False,Apply,Transactional service,False,No,No,,,5,0,"• The provision of the service does not require any interpersonal interaction between individual users and service providers (i.e., applications can be completed entirely online, by post, or by email).","• Internal administrative staff: civil servants in the respective government department or agency accountable to the permanent secretary, the most senior civil servant in the department","• Webpage-based form (e.g., HTML)                                                           • Document-based form (e.g., PDF)",MP,HP,MP,"['NRA', 'RM', 'RC', 'NRI']",0.2,0.2,0.0,0.4,0.2,0.20000000000000007,60.00000000000001
111,3,give feedback on care,"['information processing', 'serving/attending']","['performing related administrative tasks to document findings, maintain records and report on actions taken for cases', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person']",https://www.cqc.org.uk/give-feedback-on-care,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,Care Quality Commissions,https://give-feedback-on-care.service.cqc.org.uk/form/what-you-want-to-tell-us-about?searchReferrer=start-questions,"Births, deaths, marriages and care",False,False,Give,Transactional service,False,No,No,,,3,0,,,,,,,['RC'],0.0,0.0,0.0,1.0,0.0,1.0,100.0
112,2,apply to register a design,"['information processing', 'problem solving', 'physical dexterity']","['examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'recording, preparing, sorting, classifying and filing information', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'transcribing information recorded in shorthand and on sound recording equipment', 'verifying the accuracy of information provided', 'sorting, opening and sending mail']",https://www.gov.uk/register-a-design,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1083591/Designs-Timeline.pdf,,,,,0,1,0,1,1,0,0,0,0,0,1,1,0,5,0,Intellectual Property Office,https://www.registered-design.service.gov.uk/apply,Business and self-employed,False,False,Apply,Transactional service,False,Yes,Yes,Yes,No,7,0,,,,,,,"['NRA', 'RM', 'RC']",0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143,0.0,0.7142857142857144,85.71428571428572
113,2,apply to strike off and dissolve a company,"['information processing', 'problem solving', 'physical dexterity']","['performing related administrative tasks to record findings, transactions, violations and determinations', 'performing related administrative tasks to document findings, maintain records and report on actions taken for cases', 'performing related investigative and administrative tasks to record findings, document compliance problems or inappropriate business practices and to prepare reports and correspondence', 'recording, preparing, sorting, classifying and filing information', 'preparing reports and correspondence of a routine nature', 'verifying the accuracy of information provided', 'writing business and government correspondence such as replies to requests for information and assistance, damage claims, credit and billing enquiries and service complaints', 'assisting in the preparation of periodicals, advertisements, catalogues, directories and other material for publication ', 'sorting, opening and sending mail']",https://www.gov.uk/government/publications/company-strike-off-dissolution-and-restoration/strike-off-dissolution-and-restoration#what-companies-house-does-with-the-strike-off-application,,,,,,0,1,0,1,1,0,0,0,0,0,0,1,0,8,0,Companies House,https://find-and-update.company-information.service.gov.uk/close-a-company/,Business and self-employed,False,False,Apply,Transactional service,False,No,Yes,Unclear,Yes,9,0,,,,,,,"['RM', 'RC']",0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,1.0,100.0
114,2,apply for the workplace charging scheme,"['information processing', 'problem solving']","['examining applications and other relevant documents to determine types and amounts of benefit which individuals are eligible to receive', 'performing related administrative tasks to maintain client records and prepare reports on determinations regarding eligibility, referral decisions, termination of benefits and abuse or fraud', 'recording, preparing, sorting, classifying and filing information', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/government/collections/government-grants-for-low-emission-vehicles,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,Office for Zero Emission Vehicles,https://www.apply-workplace-chargepoint-grant.service.gov.uk,Business and self-employed,False,False,Apply,Transactional service,False,No,No,,,5,0,,,,,,,['RC'],0.0,0.0,0.0,1.0,0.0,1.0,100.0
115,3,apply for a budgeting loan,"['information processing', 'problem solving', 'serving/attending']","['examining applications and other relevant documents to determine types and amounts of benefit which individuals are eligible to receive', 'assessing documentation and interviewing benefit recipients to ensure eligibility for continuing benefits or services', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'verifying the accuracy of information provided', 'providing information and answering questions concerning benefits and claims procedures']",https://www.gov.uk/budgeting-help-benefits,,,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,4,2,Department for Work and Pensions,https://www.apply-budgeting-loan.service.gov.uk,Benefits,False,False,Apply,Transactional service,False,No,No,,,6,0,,,,,,,"['RC', 'NRI']",0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,66.66666666666666
116,3,apply for tax-free childcare,"['information processing', 'serving/attending']","['performing related administrative tasks to maintain client records and prepare reports on determinations regarding eligibility, referral decisions, termination of benefits and abuse or fraud', 'assisting clients to identify and access community resources including legal, medical and financial assistance, housing, employment, transportation, assistance with moves, day care and other referral services ', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'verifying the accuracy of information provided', 'providing information and answering questions concerning benefits and claims procedures']",https://www.gov.uk/get-childcare,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,4,2,HM Revenue and Customs,https://www.gov.uk/apply-for-tax-free-childcare,Benefits,False,False,Apply,Transactional service,False,No,No,,,6,0,,,,,,,"['RC', 'NRI']",0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,66.66666666666666
117,3,repay and manage benefit money you owe,"['information processing', 'serving/attending']","['assisting clients to identify options and develop plans of action while providing necessary support and assistance', 'assisting clients to identify and access community resources including legal, medical and financial assistance, housing, employment, transportation, assistance with moves, day care and other referral services ', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'checking figures, preparing invoices and recording details of financial transactions made', 'providing information and answering questions concerning benefits and claims procedures', 'processing insurance enrolments, cancellations, claims transactions, policy changes and payments', 'receiving and verifying payment by cash, cheque, credit card or automatic debit in stores, ticket offices or similar establishments']",https://www.gov.uk/repay-manage-benefit-owed,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,4,3,Department for Work and Pensions,https://www.repay-manage-benefit-owed.service.gov.uk,Benefits,False,False,Repay,Transactional service,False,No,No,,,7,0,,,,,,,"['RC', 'NRI']",0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,57.14285714285714
118,2,file a confirmation statement,"['information processing', 'physical dexterity']","['recording, preparing, sorting, classifying and filing information', 'checking figures, preparing invoices and recording details of financial transactions made', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided', 'sorting, opening and sending mail']",https://www.gov.uk/file-your-confirmation-statement-with-companies-house#other-ways-to-apply,,,,,,0,1,0,1,0,0,0,0,0,0,0,1,0,5,0,Companies House,https://www.gov.uk/file-your-confirmation-statement-with-companies-house,Business and self-employed,False,False,File,Transactional service,False,Yes,Yes,Yes,Yes,6,0,,,,,,,"['RM', 'RC']",0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,1.0,100.0
119,2,file a notice of threatened opposition,"['information processing', 'problem solving']","['examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'preparing legal documents including trial briefs, pleadings, appeals, wills and contracts and preparing, papers summarizing legal positions or setting out conditions of loans or insurance', 'investigating facts, assembling evidence and researching relevant statutes, decisions and other legal documents to prepare cases ', 'recording, preparing, sorting, classifying and filing information', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/notice-to-oppose-trademark,,,,,,0,0,0,1,1,0,0,0,0,0,2,0,0,5,0,Intellectual Property Office,https://trademarks.ipo.gov.uk/ipo-threaten-to-oppose,Business and self-employed,False,False,File,Transactional service,False,No,No,No,Yes,7,0,,,,,,,"['NRA', 'RC']",0.2857142857142857,0.0,0.0,0.7142857142857143,0.0,0.4285714285714286,71.42857142857143
120,2,file your accounts and company tax return,"['information processing', 'problem solving', 'physical dexterity']","['examining tax returns, bills of sale and other relevant documents to determine type and amount of taxes, duties and other types of fees to be paid', 'investigating filed tax returns and accounting records, systems and internal controls of organizations to ensure compliance with taxation laws and regulations', 'recording, preparing, sorting, classifying and filing information', 'checking figures, preparing invoices and recording details of financial transactions made', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided', 'sorting, opening and sending mail']",https://www.gov.uk/file-your-company-annual-accounts,,,,,,0,1,0,1,1,0,0,0,0,0,0,1,0,7,0,HM Revenue and Customs,https://www.tax.service.gov.uk/gg/sign-in?continue=/cato/&origin=CATO-frontend,Business and self-employed,False,False,File,Transactional service,False,Yes,Yes,Yes,Yes,8,0,,,,,,,"['RM', 'RC']",0.0,0.125,0.0,0.875,0.0,1.0,100.0
121,2,get a goods movement reference,"['information processing', 'problem solving']","['examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'recording, preparing, sorting, classifying and filing information', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/guidance/get-a-goods-movement-reference,,,,,,0,0,0,1,1,0,0,0,0,0,1,0,0,4,0,HM Revenue and Customs,https://www.tax.service.gov.uk/goods-movement-system/dashboard,Business and self-employed,False,False,Get,Transactional service,False,Unclear,Unclear,Unclear,Yes,5,0,,,,,,,"['NRA', 'RC']",0.2,0.0,0.0,0.8,0.0,0.6000000000000001,80.0
122,2,get an eori number,"['information processing', 'problem solving']","['examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'recording, preparing, sorting, classifying and filing information', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/eori/apply-for-eori,,,,,,0,0,0,1,1,0,0,0,0,0,1,0,0,4,0,HM Revenue and Customs,https://www.tax.service.gov.uk/customs/register-for-cds/isle-of-man,Business and self-employed,False,False,Get,Transactional service,False,No,No,Yes,Yes,5,0,,,,,,,"['NRA', 'RC']",0.2,0.0,0.0,0.8,0.0,0.6000000000000001,80.0
123,2,manage your water abstraction or impoundment licence,"['information processing', 'problem solving', 'serving/attending']","['examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/guidance/manage-your-water-abstraction-or-impoundment-licences-online,,,,,,0,0,0,1,1,1,0,0,0,0,1,0,0,6,0,Environment Agency,https://manage-water-abstraction-impoundment-licence.service.gov.uk/,Business and self-employed,False,False,Manage,Transactional service,False,Unclear,Unclear,Unclear,Yes,7,0,,,,,,,"['NRA', 'RC']",0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.7142857142857142,85.71428571428571
124,2,pay a late filing penalty,"['information processing', 'serving/attending', 'physical dexterity']","['recording, preparing, sorting, classifying and filing information', 'preparing reports and correspondence of a routine nature', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'checking figures, preparing invoices and recording details of financial transactions made', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided', 'receiving and verifying payment by cash, cheque, credit card or automatic debit in stores, ticket offices or similar establishments', 'receiving incoming cash, checking it against sales slips and other documents, and preparing it for deposit at financial institute', 'sorting, opening and sending mail']",https://www.gov.uk/pay-a-penalty-for-filing-company-accounts-late,,,,,,0,1,0,1,0,1,0,0,0,0,0,1,0,9,0,Companies House,https://find-and-update.company-information.service.gov.uk/late-filing-penalty,Business and self-employed,False,False,Pay,Transactional service,False,No,Yes,No,Yes,10,0,,,,,,,"['RM', 'RC']",0.0,0.1,0.0,0.9,0.0,1.0,100.0
125,2,plastic packaging tax,"['information processing', 'problem solving']","['examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'recording, preparing, sorting, classifying and filing information', 'typing written material from rough drafts, corrected copies, voice recordings or shorthand using a computer, word processor or typewriter', 'verifying the accuracy of information provided']",https://www.gov.uk/guidance/register-for-plastic-packaging-tax,,,,,,0,0,0,1,1,0,0,0,0,0,1,0,0,4,0,HM Revenue and Customs,https://www.tax.service.gov.uk/register-for-plastic-packaging-tax/start-registration,Business and self-employed,False,False,Plastic,Transactional service,False,Unclear,Unclear,Unclear,Yes,5,0,,,,,,,"['NRA', 'RC']",0.2,0.0,0.0,0.8,0.0,0.6000000000000001,80.0
126,2,product safety database,['information processing'],['verifying the accuracy of information provided'],https://www.product-safety-database.service.gov.uk/help/about#content-06,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Office for Product Safety and Standards,https://www.product-safety-database.service.gov.uk,Business and self-employed,False,False,Product,Transactional service,False,No,No,,,1,0,,,,,,,['RC'],0.0,0.0,0.0,1.0,0.0,1.0,100.0
127,2,record your catch,"['information processing', 'serving/attending']","['performing related administrative tasks to document findings, maintain records and report on actions taken for cases', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/guidance/record-your-catch,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,Marine Management Organisation,https://record-catch.service.gov.uk/sign-in,Business and self-employed,False,False,Record,Transactional service,False,No,No,,,5,0,,,,,,,['RC'],0.0,0.0,0.0,1.0,0.0,1.0,100.0
128,2,register a uk 406 mhz beacon,"['information processing', 'problem solving', 'serving/attending', 'physical dexterity']","['examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided', 'sorting, opening and sending mail']",https://www.gov.uk/register-406-beacons,,,,,,0,1,0,1,1,1,0,0,0,0,1,1,0,5,0,Maritime and Coastguard Agency,https://register-406-beacons.service.gov.uk/account/sign-up-or-sign-in,Business and self-employed,False,False,Register,Transactional service,False,No,Yes,,,7,0,,,,,,,"['NRA', 'RM', 'RC']",0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143,0.0,0.7142857142857144,85.71428571428572
129,2,register an overseas entity,"['information processing', 'problem solving']","['coordinating and cooperating with other agencies involved in law enforcement, deportation and prosecution', 'performing related administrative tasks to document findings, maintain records and report on actions taken for cases', 'performing related administrative tasks to maintain client records and prepare reports on determinations regarding eligibility, referral decisions, termination of benefits and abuse or fraud', 'investigating facts, assembling evidence and researching relevant statutes, decisions and other legal documents to prepare cases ', 'examining documentation such as mortgages, liens, judgements, easements, contracts and maps in order to verify properties’ legal descriptions and ownership', 'recording, preparing, sorting, classifying and filing information', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/guidance/register-an-overseas-entity#what-is-needed-for-verification-checks,,,,,,0,0,0,1,1,0,0,0,0,0,1,0,0,6,1,Companies House,https://find-and-update.company-information.service.gov.uk/register-an-overseas-entity/sold-land-filter?start=0,Business and self-employed,False,False,Register,Transactional service,False,No,No,,,8,0,,,,,,,"['NRA', 'RC', 'NRI']",0.125,0.0,0.0,0.75,0.125,0.5,75.0
130,2,register your company,"['information processing', 'serving/attending', 'physical dexterity']","['performing related administrative tasks to record findings, transactions, violations and determinations', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided', 'sorting, opening and sending mail']",https://www.gov.uk/limited-company-formation/register-your-company,,,,,,0,1,0,1,0,1,0,0,0,0,0,1,0,6,0,Companies House,https://www.tax.service.gov.uk/register-your-company/setting-up-new-limited-company,Business and self-employed,False,False,Register,Transactional service,False,No,Yes,,,7,0,,,,,,,"['RM', 'RC']",0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,1.0,100.0
131,2,"renew a patent, trade mark or registered design","['information processing', 'problem solving', 'serving/attending', 'physical dexterity']","['examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'investigating facts, assembling evidence and researching relevant statutes, decisions and other legal documents to prepare cases ', 'recording, preparing, sorting, classifying and filing information', 'preparing reports and correspondence of a routine nature', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided', 'sorting, opening and sending mail']",https://www.gov.uk/renew-patent-trademark-registered-design,,,,,,0,1,0,1,1,1,0,0,0,0,2,1,0,7,0,Intellectual Property Office,https://www.renew-patent-trademark-registered-design.service.gov.uk/renew/start,Business and self-employed,False,False,Renew,Transactional service,False,No,Yes,,,10,0,,,,,,,"['NRA', 'RM', 'RC']",0.2,0.1,0.0,0.7,0.0,0.5999999999999999,80.0
132,2,report a discrepancy about a beneficial owner on the psc register,"['information processing', 'problem solving', 'serving/attending']","['coordinating and cooperating with other agencies involved in law enforcement, deportation and prosecution', 'investigating facts, assembling evidence and researching relevant statutes, decisions and other legal documents to prepare cases ', 'examining documentation such as mortgages, liens, judgements, easements, contracts and maps in order to verify properties’ legal descriptions and ownership', 'recording, preparing, sorting, classifying and filing information', 'preparing reports and correspondence of a routine nature', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/guidance/report-a-discrepancy-about-a-beneficial-owner-on-the-psc-register-by-an-obliged-entity,,,,,,0,0,0,1,1,1,0,0,0,0,1,0,0,7,1,Companies House,https://find-and-update.company-information.service.gov.uk/report-a-discrepancy/obliged-entity/type,Business and self-employed,False,False,Report,Transactional service,False,No,No,,,9,0,,,,,,,"['NRA', 'RC', 'NRI']",0.1111111111111111,0.0,0.0,0.7777777777777778,0.1111111111111111,0.5555555555555556,77.77777777777779
133,2,"send your rent, lease or ownership details to the valuation office agency","['information processing', 'serving/attending']","['recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/send-rent-lease-details,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,Valuation Office Agency,https://www.tax.service.gov.uk/sending-rental-information/login,Business and self-employed,False,False,Send,Transactional service,False,No,No,,,5,0,,,,,,,['RC'],0.0,0.0,0.0,1.0,0.0,1.0,100.0
134,2,submit cosmetic product notifications,"['information processing', 'problem solving']","['examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'recording, preparing, sorting, classifying and filing information', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://submit.cosmetic-product-notifications.service.gov.uk/,,,,,,0,0,0,1,1,0,0,0,0,0,1,0,0,4,0,Office for Product Safety and Standards,https://submit.cosmetic-product-notifications.service.gov.uk,Business and self-employed,False,False,Submit,Transactional service,False,No,No,,,5,0,,,,,,,"['NRA', 'RC']",0.2,0.0,0.0,0.8,0.0,0.6000000000000001,80.0
135,2,apply to join the childcare register,"['information processing', 'problem solving']","['examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'recording, preparing, sorting, classifying and filing information', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/guidance/apply-to-join-the-childcare-register-cr1#apply-to-register,,,,,,0,0,0,1,1,0,0,0,0,0,1,0,0,4,0,Ofsted,https://www.join-childcare-register.service.gov.uk/submissions/new-form/CR1,Childcare and parenting,False,False,Apply,Transactional service,False,No,No,,,5,0,,,,,,,"['NRA', 'RC']",0.2,0.0,0.0,0.8,0.0,0.6000000000000001,80.0
136,2,apply to register your nursery or other daycare organisation,"['information processing', 'problem solving']","['examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'recording, preparing, sorting, classifying and filing information', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/guidance/apply-to-register-your-nursery-or-other-daycare-organisation-eyo,,,,,,0,0,0,1,1,0,0,0,0,0,1,0,0,4,0,Ofsted,https://www.register-nursery-daycare.service.gov.uk/submissions/new-form/EYO,Childcare and parenting,False,False,Apply,Transactional service,False,No,No,,,5,0,,,,,,,"['NRA', 'RC']",0.2,0.0,0.0,0.8,0.0,0.6000000000000001,80.0
137,2,childminders: report new adults in the home,"['information processing', 'problem solving']","['coordinating and cooperating with other agencies involved in law enforcement, deportation and prosecution', 'examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'investigating facts, assembling evidence and researching relevant statutes, decisions and other legal documents to prepare cases ', 'recording, preparing, sorting, classifying and filing information', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/guidance/childminders-report-new-adults-in-the-home,,,,,,0,0,0,1,1,0,0,0,0,0,2,0,0,4,1,Ofsted,https://www.report-childminder-new-adults.service.gov.uk/,Childcare and parenting,False,False,Childminders:,Transactional service,False,No,No,,,7,0,,,,,,,"['NRA', 'RC', 'NRI']",0.2857142857142857,0.0,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,57.14285714285714
138,2,get help arranging child maintenance,['information processing'],"['performing related administrative tasks to maintain client records and prepare reports on determinations regarding eligibility, referral decisions, termination of benefits and abuse or fraud', 'recording, preparing, sorting, classifying and filing information', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://child-maintenance.service.gov.uk/get-help-arranging-child-maintenance/,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,Department for Work and Pensions,https://child-maintenance.service.gov.uk/get-help-arranging-child-maintenance/,Childcare and parenting,False,False,Get,Transactional service,False,No,No,,,4,0,,,,,,,['RC'],0.0,0.0,0.0,1.0,0.0,1.0,100.0
139,2,register as a childminder,"['information processing', 'problem solving']","['coordinating and cooperating with other agencies involved in law enforcement, deportation and prosecution', 'examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'investigating facts, assembling evidence and researching relevant statutes, decisions and other legal documents to prepare cases ', 'recording, preparing, sorting, classifying and filing information', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/become-childminder-nanny/register-nanny,,,,,,0,0,0,1,1,0,0,0,0,0,2,0,0,4,1,Ofsted,https://www.register-childminder.service.gov.uk/,Childcare and parenting,False,False,Register,Transactional service,False,No,No,,,7,0,,,,,,,"['NRA', 'RC', 'NRI']",0.2857142857142857,0.0,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,57.14285714285714
140,2,register as a nanny,"['information processing', 'problem solving']","['coordinating and cooperating with other agencies involved in law enforcement, deportation and prosecution', 'examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'investigating facts, assembling evidence and researching relevant statutes, decisions and other legal documents to prepare cases ', 'recording, preparing, sorting, classifying and filing information', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/become-childminder-nanny/register-nanny,,,,,,0,0,0,1,1,0,0,0,0,0,2,0,0,4,1,Ofsted,https://www.register-nanny.service.gov.uk/,Childcare and parenting,False,False,Register,Transactional service,False,No,No,,,7,0,,,,,,,"['NRA', 'RC', 'NRI']",0.2857142857142857,0.0,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,57.14285714285714
141,2,report a serious childcare incident,"['information processing', 'problem solving']","['coordinating and cooperating with other agencies involved in law enforcement, deportation and prosecution', 'performing related administrative tasks to document findings, maintain records and report on actions taken for cases', 'preparing legal documents including trial briefs, pleadings, appeals, wills and contracts and preparing, papers summarizing legal positions or setting out conditions of loans or insurance', 'investigating facts, assembling evidence and researching relevant statutes, decisions and other legal documents to prepare cases ', 'recording, preparing, sorting, classifying and filing information', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.report-childcare-incident.service.gov.uk/serious-incident/childcare/update-incident/,,,,,,0,0,0,1,1,0,0,0,0,0,1,0,0,5,1,Ofsted,https://www.report-childcare-incident.service.gov.uk/,Childcare and parenting,False,False,Report,Transactional service,False,No,No,,,7,0,,,,,,,"['NRA', 'RC', 'NRI']",0.14285714285714285,0.0,0.0,0.7142857142857143,0.14285714285714285,0.42857142857142855,71.42857142857143
